fnlwgt,education_num,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,age_generalized,education_generalized,occupation_generalized,workclass_generalized,marital_generalized,native_generalized,suppressed
227310,10,Unmarried,Black,Female,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Government,Single,USA,False
245199,10,Own-child,White,Male,0,0,40,<=50K,<25,Secondary,Service,Private,Single,USA,False
46385,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
186385,16,Not-in-family,White,Male,0,0,8,<=50K,40-59,Doctorate,Prof-specialty,Private,Single,USA,False
252714,11,Husband,White,Male,0,0,40,<=50K,40-59,Assoc-voc,Adm-clerical,Private,Married,USA,False
102092,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
32533,10,Not-in-family,White,Male,0,0,45,<=50K,40-59,Secondary,?,?,Single,USA,False
278151,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Protective-serv,Private,Married,USA,False
338290,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Prof-specialty,Private,Married,USA,False
34378,10,Husband,White,Male,0,0,35,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
265881,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Separated,USA,False
193898,9,Not-in-family,White,Male,0,0,50,<=50K,25-39,Secondary,Blue-collar,Private,Separated,USA,False
139364,13,Husband,White,Male,0,0,50,>50K,25-39,HigherEd,Sales,Private,Married,USA,False
37232,10,Not-in-family,White,Male,0,0,80,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
153326,13,Husband,White,Male,0,0,40,>50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
106976,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Service,Private,Separated,USA,False
109015,10,Not-in-family,White,Female,0,0,48,<=50K,40-59,Secondary,Sales,Private,Separated,USA,False
154100,14,Not-in-family,White,Female,27828,0,45,>50K,40-59,HigherEd,Sales,Private,Single,USA,False
183739,9,Own-child,White,Female,0,2002,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
367695,12,Husband,White,Male,0,0,40,>50K,60+,Assoc-acdm,Adm-clerical,Private,Married,USA,False
156015,11,Husband,White,Male,0,0,40,<=50K,25-39,Assoc-voc,White-collar,Local-gov,Married,USA,False
185132,13,Not-in-family,White,Female,0,0,45,<=50K,40-59,HigherEd,Prof-specialty,Private,Single,USA,False
188274,10,Own-child,White,Male,0,0,10,<=50K,<25,Secondary,Prof-specialty,Self-Employed,Single,USA,False
50512,13,Not-in-family,White,Female,2202,0,50,<=50K,25-39,HigherEd,Prof-specialty,Local-gov,Single,USA,False
289148,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married-spouse-absent,USA,False
176069,13,Not-in-family,White,Female,0,0,45,<=50K,40-59,HigherEd,Prof-specialty,Private,Separated,USA,False
297884,9,Husband,White,Male,4064,0,50,<=50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
204829,9,Not-in-family,White,Male,0,0,45,<=50K,25-39,Secondary,Transport-moving,Private,Separated,USA,False
185385,9,Husband,White,Male,0,0,65,>50K,40-59,Secondary,Sales,Private,Married,USA,False
302142,9,Husband,White,Male,2961,0,30,<=50K,60+,Secondary,?,?,Married,USA,False
80324,10,Husband,White,Male,0,1977,62,>50K,25-39,Secondary,White-collar,Private,Married,USA,False
357933,10,Own-child,White,Female,0,0,15,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
199265,10,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,White-collar,Self-Employed,Married,USA,False
202872,10,Unmarried,White,Female,0,0,24,<=50K,40-59,Secondary,Adm-clerical,Private,Separated,USA,False
195075,10,Own-child,White,Female,0,0,38,<=50K,<25,Secondary,Service,Private,Single,USA,False
317378,13,Own-child,White,Female,10520,0,40,>50K,25-39,HigherEd,White-collar,Private,Single,USA,False
187802,10,Not-in-family,White,Male,0,0,50,<=50K,40-59,Secondary,White-collar,Private,Separated,USA,False
97212,12,Wife,White,Female,0,0,40,<=50K,<25,Assoc-acdm,Adm-clerical,Private,Married,USA,False
47902,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,White-collar,Private,Married,USA,False
172297,14,Husband,White,Male,0,1902,40,>50K,40-59,HigherEd,Adm-clerical,Private,Married,USA,False
165695,9,Unmarried,White,Male,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Local-gov,Separated,USA,False
253801,9,Other-relative,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
305597,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Separated,USA,False
242768,13,Not-in-family,White,Male,0,0,38,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
201080,10,Not-in-family,White,Male,0,0,55,<=50K,40-59,Secondary,Blue-collar,Self-Employed,Separated,USA,False
120074,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Transport-moving,Private,Single,USA,False
177907,10,Husband,White,Male,0,0,65,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
309311,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Farming-fishing,Private,Married,USA,False
138975,9,Husband,White,Male,0,0,55,<=50K,40-59,Secondary,Blue-collar,Self-Employed,Married,USA,False
187778,9,Husband,White,Male,0,0,20,<=50K,40-59,Secondary,Blue-collar,Self-Employed,Married,USA,False
144688,9,Wife,Black,Female,0,0,50,<=50K,25-39,Secondary,Adm-clerical,Private,Married,USA,False
248094,9,Unmarried,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Separated,USA,False
248094,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
213821,14,Not-in-family,White,Male,0,0,40,>50K,40-59,HigherEd,Prof-specialty,Private,Single,USA,False
121712,13,Not-in-family,White,Male,0,0,40,<=50K,25-39,HigherEd,Blue-collar,Private,Separated,USA,False
164552,13,Not-in-family,White,Male,0,1876,40,<=50K,25-39,HigherEd,Prof-specialty,Government,Single,USA,False
203797,10,Husband,Black,Male,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Married,USA,False
378460,13,Not-in-family,White,Male,10520,0,60,>50K,25-39,HigherEd,Adm-clerical,Private,Single,USA,False
105908,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
232356,9,Husband,White,Male,0,1672,55,<=50K,25-39,Secondary,Sales,Private,Married,USA,False
72486,9,Husband,Asian-Pac-Islander,Male,0,0,24,<=50K,60+,Secondary,?,?,Married,Other,False
183013,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Farming-fishing,Private,Married,USA,False
113364,12,Husband,White,Male,0,0,20,<=50K,25-39,Assoc-acdm,Machine-op-inspct,Private,Married,USA,False
197380,12,Not-in-family,White,Male,0,0,40,<=50K,25-39,Assoc-acdm,Prof-specialty,Private,Single,USA,False
298635,14,Husband,Asian-Pac-Islander,Male,0,0,40,>50K,25-39,HigherEd,Prof-specialty,Private,Married,Other,False
213385,10,Not-in-family,White,Male,0,0,20,<=50K,25-39,Secondary,Service,Private,Single,USA,False
108464,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,?,?,Married,USA,False
35917,10,Not-in-family,White,Male,0,0,50,<=50K,25-39,Secondary,Transport-moving,Private,Single,USA,False
48358,9,Husband,White,Male,7688,0,40,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
259585,10,Not-in-family,White,Male,0,0,24,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
104748,10,Husband,White,Male,0,0,45,<=50K,40-59,Secondary,White-collar,Private,Married,USA,False
144949,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Protective-serv,Local-gov,Married,USA,False
302438,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Single,USA,False
115784,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Government,Married,USA,False
96509,10,Husband,Amer-Indian-Eskimo,Male,0,0,40,>50K,40-59,Secondary,Prof-specialty,Private,Married,USA,False
226733,9,Husband,White,Male,0,0,40,>50K,60+,Secondary,Adm-clerical,Private,Married,USA,False
244945,13,Husband,White,Male,0,0,60,<=50K,40-59,HigherEd,Prof-specialty,Self-Employed,Married,USA,False
351161,14,Husband,White,Male,0,0,60,>50K,40-59,HigherEd,?,?,Married,USA,False
186934,13,Husband,White,Male,0,0,50,>50K,25-39,HigherEd,Sales,Private,Married,USA,False
184702,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Sales,Self-Employed,Married,USA,False
139743,9,Not-in-family,White,Female,0,0,20,<=50K,25-39,Secondary,Adm-clerical,Private,Separated,USA,False
102476,13,Own-child,White,Male,10520,0,64,>50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
274579,9,Husband,White,Male,0,0,60,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
141326,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
168723,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Sales,Self-Employed,Married,USA,False
347166,13,Not-in-family,White,Male,13550,0,45,>50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
213722,9,Husband,White,Male,0,0,57,>50K,25-39,Secondary,Protective-serv,Local-gov,Married,USA,False
207246,10,Unmarried,White,Female,0,0,75,<=50K,40-59,Secondary,White-collar,Self-Employed,Separated,USA,False
199934,10,Husband,Black,Male,0,0,40,>50K,25-39,Secondary,Adm-clerical,Government,Married,USA,False
147097,13,Not-in-family,White,Male,0,0,5,<=50K,60+,HigherEd,?,?,Widowed,USA,False
117162,11,Wife,White,Female,0,0,56,>50K,60+,Assoc-voc,?,?,Married,USA,False
188352,14,Not-in-family,Black,Male,0,0,50,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
359131,9,Unmarried,White,Female,0,0,48,<=50K,25-39,Secondary,Blue-collar,Private,Separated,USA,False
198824,13,Unmarried,White,Female,0,0,40,<=50K,40-59,HigherEd,White-collar,Private,Single,USA,False
68393,13,Not-in-family,White,Female,0,0,40,<=50K,25-39,HigherEd,Adm-clerical,Government,Single,USA,False
115613,9,Husband,White,Male,0,0,50,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
45363,12,Husband,White,Male,0,0,50,<=50K,40-59,Assoc-acdm,Prof-specialty,Private,Married,USA,False
121590,10,Not-in-family,Black,Male,4787,0,40,>50K,25-39,Secondary,Prof-specialty,Private,Single,USA,False
230329,9,Husband,White,Male,0,0,35,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
29887,9,Not-in-family,White,Male,0,0,44,<=50K,40-59,Secondary,White-collar,Private,Separated,USA,False
126368,10,Not-in-family,White,Female,0,0,50,>50K,40-59,Secondary,Adm-clerical,Private,Single,USA,False
108446,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Sales,Private,Married,USA,False
220696,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Separated,USA,False
32008,13,Not-in-family,White,Female,0,0,72,<=50K,25-39,HigherEd,White-collar,Private,Single,USA,False
191777,10,Unmarried,Black,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Single,Other,False
185846,9,Husband,White,Male,0,0,55,>50K,40-59,Secondary,Sales,Private,Married,USA,False
102308,13,Husband,White,Male,0,2415,40,>50K,40-59,HigherEd,Sales,Self-Employed,Married,USA,False
345405,9,Husband,White,Male,2885,0,40,<=50K,25-39,Secondary,Sales,Private,Married,USA,False
168660,9,Husband,White,Male,0,0,50,<=50K,40-59,Secondary,White-collar,Private,Married,USA,False
234481,6,Husband,White,Male,0,0,40,<=50K,40-59,10th,Transport-moving,Private,Married,USA,False
408773,10,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
126117,9,Not-in-family,White,Male,0,0,40,<=50K,40-59,Secondary,Sales,Self-Employed,Widowed,USA,False
155489,10,Husband,White,Male,0,0,60,>50K,40-59,Secondary,Sales,Private,Married,USA,False
296749,10,Not-in-family,White,Male,0,0,45,<=50K,40-59,Secondary,Machine-op-inspct,Private,Separated,USA,False
43235,13,Husband,White,Male,0,0,50,>50K,60+,HigherEd,Prof-specialty,Private,Married,USA,False
213152,10,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
334267,10,Husband,White,Male,0,0,40,>50K,25-39,Secondary,White-collar,Local-gov,Married,USA,False
64631,9,Husband,White,Male,15024,0,50,>50K,40-59,Secondary,White-collar,Private,Married,USA,False
170092,14,Not-in-family,White,Female,0,0,43,<=50K,40-59,HigherEd,Prof-specialty,Local-gov,Single,USA,False
198223,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,White-collar,Private,Married,USA,False
359796,10,Not-in-family,Black,Male,0,0,40,<=50K,25-39,Secondary,Sales,Private,Separated,USA,False
110556,9,Unmarried,Black,Female,0,0,40,<=50K,40-59,Secondary,White-collar,Private,Separated,USA,False
271544,9,Husband,Black,Male,0,1977,40,>50K,40-59,Secondary,Adm-clerical,Government,Married,USA,False
142171,4,Husband,White,Male,1409,0,35,<=50K,60+,7th-8th,?,?,Married,USA,False
221172,9,Not-in-family,White,Male,0,0,30,<=50K,40-59,Secondary,Blue-collar,Private,Single,USA,False
256916,9,Husband,White,Male,0,0,45,<=50K,40-59,Secondary,White-collar,Private,Married,USA,False
192894,9,Husband,Black,Male,0,0,50,>50K,40-59,Secondary,Transport-moving,Government,Married,USA,False
240183,9,Own-child,White,Female,0,0,20,<=50K,<25,Secondary,Service,Private,Single,USA,False
397877,13,Husband,White,Male,0,0,40,>50K,25-39,HigherEd,Adm-clerical,Local-gov,Married,USA,False
115066,10,Unmarried,White,Female,0,2547,40,>50K,40-59,Secondary,Adm-clerical,Private,Separated,USA,False
170174,9,Husband,White,Male,7298,0,60,>50K,25-39,Secondary,Blue-collar,Self-Employed,Married,USA,False
171015,10,Own-child,White,Female,0,0,34,<=50K,40-59,Secondary,Adm-clerical,Private,Single,USA,False
263338,9,Own-child,White,Male,0,0,15,<=50K,<25,Secondary,Service,Private,Single,USA,False
192107,13,Husband,White,Male,0,0,40,<=50K,40-59,HigherEd,Blue-collar,Private,Married,USA,False
93930,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,White-collar,Self-Employed,Married,USA,False
207537,9,Not-in-family,Black,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Government,Single,USA,False
138542,10,Husband,White,Male,0,0,35,<=50K,<25,Secondary,Handlers-cleaners,Private,Married,USA,False
116207,9,Husband,White,Male,0,0,65,>50K,25-39,Secondary,Prof-specialty,Self-Employed,Married,USA,False
90614,12,Husband,White,Male,0,2042,10,<=50K,25-39,Assoc-acdm,White-collar,Private,Married,USA,False
194630,9,Husband,White,Male,3781,0,50,<=50K,<25,Secondary,Adm-clerical,Private,Married,USA,False
161478,13,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
144071,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Adm-clerical,Private,Married,USA,False
167005,10,Husband,White,Male,4386,0,55,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
342121,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,White-collar,Private,Married,USA,False
147236,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
145175,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
259323,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
163946,5,Husband,White,Male,0,0,40,<=50K,60+,9th,?,?,Married,USA,False
98588,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
192894,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
34446,9,Not-in-family,White,Female,0,0,20,<=50K,<25,Secondary,Service,Private,Single,USA,False
142977,10,Not-in-family,White,Male,0,0,65,<=50K,25-39,Secondary,Blue-collar,Private,Separated,USA,False
241350,9,Husband,White,Male,0,0,48,>50K,40-59,Secondary,Handlers-cleaners,Private,Married,USA,False
186303,10,Husband,White,Male,15024,0,55,>50K,40-59,Secondary,White-collar,Private,Married,Other,False
237671,10,Wife,White,Female,0,0,40,>50K,40-59,Secondary,White-collar,Private,Married,USA,False
68624,9,Husband,White,Male,0,0,45,<=50K,40-59,Secondary,White-collar,Private,Married,USA,False
229504,9,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
236008,11,Unmarried,White,Female,0,0,40,<=50K,25-39,Assoc-voc,Prof-specialty,Private,Separated,USA,False
469697,10,Own-child,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
214415,10,Unmarried,Black,Female,0,0,40,<=50K,40-59,Secondary,Prof-specialty,Private,Separated,USA,False
452283,9,Own-child,White,Female,0,0,40,<=50K,25-39,Secondary,Sales,Private,Separated,USA,False
244172,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Handlers-cleaners,Private,Married,USA,False
412296,9,Husband,White,Male,0,0,35,>50K,25-39,Secondary,Blue-collar,Private,Married,Other,False
30497,11,Husband,White,Male,0,0,40,<=50K,25-39,Assoc-voc,White-collar,Private,Married,USA,False
268292,9,Husband,White,Male,0,0,41,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
69306,10,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Separated,USA,False
174995,9,Husband,White,Male,0,0,8,<=50K,60+,Secondary,?,?,Married,Other,False
192936,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Separated,USA,False
72743,9,Not-in-family,White,Female,0,0,50,<=50K,40-59,Secondary,Adm-clerical,Private,Married-spouse-absent,USA,False
187861,9,Unmarried,White,Female,0,0,44,<=50K,40-59,Secondary,Transport-moving,Private,Separated,USA,False
179579,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
663394,9,Husband,Black,Male,0,0,40,<=50K,25-39,Secondary,Farming-fishing,Private,Married,USA,False
302422,10,Own-child,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Single,USA,False
109609,10,Not-in-family,White,Male,0,0,30,<=50K,25-39,Secondary,Blue-collar,Self-Employed,Separated,USA,False
184402,9,Not-in-family,White,Male,0,0,32,<=50K,40-59,Secondary,Service,Private,Separated,USA,False
36385,14,Not-in-family,White,Male,0,2258,50,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
383306,13,Not-in-family,White,Male,0,0,40,<=50K,25-39,HigherEd,Sales,Private,Single,USA,False
161007,9,Own-child,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Single,USA,False
99823,10,Husband,White,Male,0,0,32,<=50K,60+,Secondary,Protective-serv,Government,Married,USA,False
37379,13,Not-in-family,White,Female,0,0,50,<=50K,25-39,HigherEd,White-collar,Private,Single,USA,False
148645,9,Own-child,White,Female,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Single,USA,False
180477,14,Not-in-family,White,Male,0,0,60,>50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
123147,10,Not-in-family,White,Female,4865,0,40,<=50K,25-39,Secondary,White-collar,Private,Single,USA,False
267556,9,Husband,White,Male,4064,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
145983,10,Wife,White,Female,0,0,40,<=50K,25-39,Secondary,White-collar,Government,Married,USA,False
163998,9,Husband,White,Male,99999,0,45,>50K,40-59,Secondary,Sales,Private,Married,USA,False
128478,9,Husband,White,Male,0,0,70,<=50K,40-59,Secondary,Transport-moving,Private,Married,USA,False
157901,7,Husband,Amer-Indian-Eskimo,Male,0,0,36,<=50K,40-59,11th,Service,Private,Married,USA,False
33863,9,Husband,White,Male,0,0,60,>50K,40-59,Secondary,Farming-fishing,Self-Employed,Married,USA,False
40444,14,Not-in-family,White,Male,0,0,50,<=50K,25-39,HigherEd,Prof-specialty,Local-gov,Single,USA,False
54373,10,Husband,White,Male,0,0,40,<=50K,60+,Secondary,Sales,Private,Married,USA,False
104423,10,Other-relative,White,Male,4386,0,45,>50K,25-39,Secondary,White-collar,Self-Employed,Married,USA,False
