fnlwgt,education_num,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,age_generalized,education_generalized,occupation_generalized,workclass_generalized,marital_generalized,native_generalized,suppressed
91189,9,Own-child,White,Male,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
290609,9,Unmarried,Black,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Separated,USA,False
31102,10,Own-child,Asian-Pac-Islander,Female,0,0,4,<=50K,<25,Secondary,?,?,Single,Other,False
216921,6,Husband,White,Male,0,0,70,<=50K,40-59,10th,Service,Self-Employed,Married,USA,True
120046,12,Own-child,White,Male,0,0,40,<=50K,<25,Assoc-acdm,Adm-clerical,Private,Single,USA,True
324629,13,Husband,White,Male,0,0,40,<=50K,40-59,HigherEd,White-collar,Private,Married,Other,False
81132,10,Husband,Asian-Pac-Islander,Male,0,0,55,>50K,40-59,Secondary,White-collar,Private,Married,USA,False
160279,9,Unmarried,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Separated,USA,False
229732,13,Not-in-family,White,Male,0,0,45,>50K,25-39,HigherEd,Sales,Private,Single,USA,False
144723,14,Husband,White,Male,7298,0,60,>50K,60+,HigherEd,White-collar,Local-gov,Married,USA,False
148431,12,Wife,Other,Female,7688,0,45,>50K,25-39,Assoc-acdm,Sales,Private,Married,USA,False
160398,10,Other-relative,White,Male,0,0,38,<=50K,<25,Secondary,Sales,Private,Single,USA,True
129460,5,Not-in-family,White,Male,0,0,40,<=50K,25-39,9th,Blue-collar,Private,Single,Other,False
252752,13,Wife,White,Female,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
58222,10,Own-child,White,Male,0,0,20,<=50K,<25,Secondary,Handlers-cleaners,Private,Single,USA,True
424884,6,Not-in-family,White,Male,0,0,30,<=50K,25-39,10th,?,?,Separated,USA,True
114459,9,Husband,White,Male,0,0,50,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
46400,10,Not-in-family,White,Female,0,0,24,<=50K,<25,Secondary,?,?,Single,USA,True
223934,12,Unmarried,White,Female,0,0,40,<=50K,40-59,Assoc-acdm,White-collar,Private,Separated,USA,False
84119,9,Own-child,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
159123,13,Husband,White,Male,0,0,60,>50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
195532,13,Own-child,White,Female,0,0,40,<=50K,<25,HigherEd,White-collar,Private,Single,USA,False
191299,9,Husband,White,Male,0,0,50,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
198316,6,Husband,White,Male,0,0,40,>50K,40-59,10th,White-collar,Private,Married,USA,False
162301,9,Not-in-family,White,Female,0,0,45,<=50K,40-59,Secondary,Adm-clerical,Private,Separated,USA,False
143152,10,Wife,White,Female,3908,0,27,<=50K,25-39,Secondary,Adm-clerical,Private,Married,USA,False
92609,13,Own-child,White,Male,0,0,45,<=50K,<25,HigherEd,White-collar,Private,Single,USA,False
247819,10,Not-in-family,White,Female,0,0,15,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
229223,10,Own-child,White,Female,0,0,40,>50K,25-39,Secondary,Protective-serv,Local-gov,Single,USA,False
142719,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Sales,Self-Employed,Married,USA,False
86111,16,Husband,White,Male,0,0,30,<=50K,60+,Doctorate,Prof-specialty,Private,Married,USA,False
35633,10,Not-in-family,White,Male,0,0,50,<=50K,<25,Secondary,Service,Government,Single,USA,True
164749,10,Husband,White,Male,0,0,40,>50K,40-59,Secondary,White-collar,Private,Married,USA,False
607848,13,Husband,White,Male,0,0,40,>50K,25-39,HigherEd,Sales,Private,Married,USA,False
173630,9,Not-in-family,White,Male,0,0,60,<=50K,40-59,Secondary,Sales,Private,Separated,USA,False
311184,13,Husband,White,Male,0,0,20,<=50K,60+,HigherEd,Sales,Private,Married,Other,True
49737,10,Husband,White,Male,0,0,50,<=50K,40-59,Secondary,Sales,Private,Married,USA,False
183616,9,Wife,White,Female,0,0,50,<=50K,60+,Secondary,White-collar,Private,Married,Other,True
129426,10,Not-in-family,White,Female,0,0,40,<=50K,60+,Secondary,Adm-clerical,Private,Widowed,USA,False
454915,6,Not-in-family,White,Male,0,0,40,<=50K,25-39,10th,Blue-collar,Private,Separated,USA,True
55568,9,Wife,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Government,Married,USA,False
29874,11,Husband,White,Male,0,0,40,<=50K,25-39,Assoc-voc,Blue-collar,Private,Married,USA,False
393715,10,Husband,White,Male,15024,0,50,>50K,40-59,Secondary,White-collar,Private,Married,USA,False
143953,9,Husband,White,Male,0,0,65,>50K,40-59,Secondary,Sales,Private,Married,USA,False
90363,12,Husband,White,Male,0,0,40,>50K,40-59,Assoc-acdm,White-collar,Private,Married,USA,False
53727,14,Not-in-family,White,Male,0,0,50,>50K,40-59,HigherEd,Sales,Private,Single,USA,False
130021,4,Husband,White,Male,2829,0,40,<=50K,25-39,7th-8th,Blue-collar,Private,Married,USA,True
173630,9,Husband,White,Male,0,0,35,<=50K,40-59,Secondary,Farming-fishing,Private,Married,USA,False
410351,10,Not-in-family,White,Male,0,0,30,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
399386,11,Husband,White,Male,0,0,53,<=50K,25-39,Assoc-voc,Blue-collar,Private,Married,USA,False
157932,9,Not-in-family,White,Male,0,0,40,<=50K,40-59,Secondary,Handlers-cleaners,Private,Separated,USA,True
133061,9,Own-child,White,Male,0,0,40,<=50K,<25,Secondary,Handlers-cleaners,Private,Single,USA,True
46400,10,Not-in-family,White,Female,0,0,32,<=50K,<25,Secondary,?,?,Single,USA,True
107895,10,Not-in-family,White,Male,0,0,35,<=50K,<25,Secondary,Adm-clerical,Private,Single,USA,True
63021,10,Not-in-family,White,Female,0,0,20,<=50K,25-39,Secondary,Service,Private,Separated,USA,False
186144,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
27959,9,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,<=50K,25-39,Secondary,Service,Local-gov,Single,USA,True
179569,10,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
101299,16,Husband,White,Male,0,0,40,>50K,40-59,Doctorate,Prof-specialty,Government,Married,USA,False
113129,10,Own-child,White,Female,0,0,65,<=50K,25-39,Secondary,Service,Government,Single,USA,False
316470,3,Husband,White,Male,0,0,60,<=50K,25-39,5th-6th,Blue-collar,Private,Married,Other,True
89884,9,Husband,White,Male,0,0,50,<=50K,60+,Secondary,Sales,Self-Employed,Married,USA,False
32121,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
315303,10,Own-child,Black,Male,0,0,20,<=50K,<25,Secondary,Service,Private,Single,USA,False
254500,10,Unmarried,Black,Female,0,0,36,<=50K,25-39,Secondary,Adm-clerical,Private,Separated,USA,False
419895,3,Unmarried,White,Male,0,0,40,<=50K,25-39,5th-6th,Handlers-cleaners,Private,Separated,Other,True
159549,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
160786,7,Husband,White,Male,0,1902,40,>50K,25-39,11th,Blue-collar,Private,Married,USA,False
258474,6,Own-child,White,Male,0,0,40,<=50K,<25,10th,Farming-fishing,Self-Employed,Single,USA,True
370119,10,Husband,White,Male,0,0,40,>50K,40-59,Secondary,White-collar,Self-Employed,Married,USA,False
50837,4,Not-in-family,White,Male,0,0,50,<=50K,25-39,7th-8th,White-collar,Private,Separated,USA,True
137506,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
548256,8,Husband,Black,Male,7688,0,40,>50K,40-59,12th,Transport-moving,Private,Married,USA,False
175642,13,Not-in-family,White,Female,99999,0,40,>50K,40-59,HigherEd,Adm-clerical,Local-gov,Single,USA,False
183594,9,Other-relative,White,Male,0,0,40,<=50K,<25,Secondary,Adm-clerical,Private,Single,USA,True
341353,13,Other-relative,White,Male,0,0,15,<=50K,25-39,HigherEd,Service,Private,Single,USA,True
247981,9,Unmarried,White,Male,5455,0,50,<=50K,40-59,Secondary,Blue-collar,Self-Employed,Separated,USA,False
193565,7,Husband,White,Male,0,0,40,<=50K,25-39,11th,Blue-collar,Private,Married,USA,False
39606,13,Wife,White,Female,0,0,40,<=50K,25-39,HigherEd,White-collar,Private,Married,USA,False
127149,7,Husband,White,Male,0,0,45,>50K,40-59,11th,Farming-fishing,Self-Employed,Married,USA,False
233371,9,Wife,Black,Female,0,0,45,<=50K,25-39,Secondary,?,?,Married,USA,False
182752,16,Wife,White,Female,0,0,35,>50K,40-59,Doctorate,Prof-specialty,Self-Employed,Married,USA,False
269060,13,Own-child,White,Female,0,0,40,<=50K,25-39,HigherEd,Adm-clerical,Private,Single,USA,False
179949,9,Unmarried,Black,Female,0,0,20,<=50K,25-39,Secondary,Transport-moving,Private,Separated,USA,False
32950,10,Husband,White,Male,0,1902,37,<=50K,<25,Secondary,Sales,Government,Married,USA,True
160445,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Separated,USA,False
223999,5,Husband,White,Male,0,1848,40,>50K,40-59,9th,Service,Private,Married,USA,False
81487,10,Unmarried,White,Female,0,625,40,<=50K,25-39,Secondary,White-collar,Private,Separated,USA,False
314539,9,Husband,White,Male,0,0,40,<=50K,<25,Secondary,Sales,Private,Married,USA,False
337721,9,Husband,White,Male,0,0,8,<=50K,60+,Secondary,?,?,Married,USA,False
100793,13,Husband,White,Male,0,0,60,>50K,40-59,HigherEd,Prof-specialty,Local-gov,Married,USA,False
255407,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Government,Married,USA,False
92775,11,Not-in-family,White,Male,0,0,40,<=50K,40-59,Assoc-voc,Blue-collar,Government,Separated,USA,True
33308,10,Not-in-family,White,Male,0,0,70,<=50K,25-39,Secondary,Farming-fishing,Self-Employed,Single,USA,False
493363,13,Husband,White,Male,0,0,20,<=50K,60+,HigherEd,White-collar,Government,Married,USA,False
159589,14,Husband,White,Male,0,0,46,>50K,25-39,HigherEd,?,?,Married,USA,False
107218,13,Not-in-family,Asian-Pac-Islander,Male,0,0,40,<=50K,25-39,HigherEd,Adm-clerical,Private,Single,USA,False
123586,10,Unmarried,Other,Male,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
158352,3,Other-relative,White,Female,0,0,24,<=50K,40-59,5th-6th,Service,Private,Married,Other,True
76317,11,Husband,White,Male,0,0,55,>50K,25-39,Assoc-voc,White-collar,Private,Married,USA,False
176753,9,Husband,White,Male,0,0,40,<=50K,60+,Secondary,?,?,Married,USA,False
122346,9,Own-child,White,Male,0,0,40,<=50K,<25,Secondary,Machine-op-inspct,Private,Single,USA,True
463194,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
162228,9,Own-child,White,Male,0,0,40,<=50K,<25,Secondary,Transport-moving,Private,Single,USA,True
115005,9,Not-in-family,White,Female,0,0,40,<=50K,40-59,Secondary,White-collar,Government,Separated,USA,False
183285,10,Not-in-family,White,Male,0,0,36,<=50K,25-39,Secondary,Protective-serv,Government,Single,USA,True
169605,6,Unmarried,White,Female,0,0,36,<=50K,25-39,10th,Service,Private,Separated,USA,True
450695,10,Own-child,White,Male,0,0,35,<=50K,<25,Secondary,Sales,Private,Single,USA,True
124692,14,Husband,White,Male,0,0,35,>50K,40-59,HigherEd,Prof-specialty,Local-gov,Married,USA,False
63918,10,Not-in-family,White,Male,0,0,40,<=50K,<25,Secondary,Adm-clerical,Private,Single,USA,True
102569,13,Husband,White,Male,0,0,40,>50K,40-59,HigherEd,Adm-clerical,Private,Married,USA,False
289309,10,Not-in-family,White,Female,0,0,48,<=50K,40-59,Secondary,Service,Private,Separated,USA,False
101825,9,Unmarried,White,Female,0,0,45,<=50K,40-59,Secondary,Sales,Private,Widowed,USA,False
206833,9,Unmarried,Black,Female,0,0,45,<=50K,40-59,Secondary,Handlers-cleaners,Private,Separated,USA,True
77873,5,Not-in-family,White,Male,0,0,30,<=50K,<25,9th,?,?,Single,USA,True
145333,16,Other-relative,White,Male,10520,0,50,>50K,40-59,Doctorate,Prof-specialty,Private,Separated,USA,False
194548,10,Not-in-family,White,Male,0,0,3,<=50K,60+,Secondary,?,?,Married-spouse-absent,USA,True
206351,13,Not-in-family,White,Male,0,0,40,<=50K,25-39,HigherEd,Prof-specialty,Private,Single,USA,False
198200,13,Not-in-family,White,Male,0,0,50,<=50K,40-59,HigherEd,White-collar,Private,Single,USA,False
140001,9,Own-child,White,Male,0,0,35,<=50K,<25,Secondary,Sales,Private,Single,Other,True
287988,10,Not-in-family,White,Male,0,0,15,<=50K,<25,Secondary,?,?,Single,USA,True
143604,9,Own-child,White,Female,0,0,40,<=50K,<25,Secondary,Adm-clerical,Private,Single,USA,True
146161,9,Husband,White,Male,0,1887,50,>50K,25-39,Secondary,White-collar,Self-Employed,Married,USA,False
196529,10,Not-in-family,White,Female,2354,0,40,<=50K,25-39,Secondary,Service,Private,Widowed,Other,True
192413,15,Other-relative,White,Male,0,0,40,<=50K,60+,Prof-school,Prof-specialty,Self-Employed,Separated,USA,False
139889,10,Husband,White,Male,2653,0,70,<=50K,60+,Secondary,Farming-fishing,Self-Employed,Married,USA,False
104917,11,Husband,White,Male,0,0,40,<=50K,25-39,Assoc-voc,Blue-collar,Private,Married,USA,False
161478,13,Unmarried,Asian-Pac-Islander,Female,0,0,46,<=50K,25-39,HigherEd,Adm-clerical,Local-gov,Separated,USA,True
35644,7,Husband,White,Male,0,0,50,<=50K,25-39,11th,Handlers-cleaners,Private,Married,USA,False
116751,11,Unmarried,White,Male,0,0,56,<=50K,25-39,Assoc-voc,Protective-serv,Local-gov,Separated,USA,True
238867,7,Own-child,White,Male,0,1602,40,<=50K,<25,11th,Handlers-cleaners,Private,Single,USA,True
265706,9,Husband,White,Male,7298,0,40,>50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
179668,10,Husband,White,Male,0,0,70,<=50K,25-39,Secondary,Protective-serv,Government,Married,USA,False
57951,10,Own-child,White,Female,0,0,30,<=50K,<25,Secondary,Service,Private,Single,USA,False
176711,9,Husband,White,Male,0,0,38,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
368675,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Protective-serv,Local-gov,Married,USA,False
216149,15,Not-in-family,White,Male,0,0,70,>50K,25-39,Prof-school,Prof-specialty,Private,Separated,USA,False
173851,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
90705,10,Husband,White,Male,0,1485,40,<=50K,25-39,Secondary,White-collar,Private,Married,USA,False
216342,13,Unmarried,White,Female,0,0,55,<=50K,40-59,HigherEd,White-collar,Government,Widowed,USA,True
140752,9,Not-in-family,White,Male,0,0,25,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
116508,6,Husband,White,Male,0,0,40,<=50K,25-39,10th,Blue-collar,Private,Married,USA,False
224361,5,Unmarried,White,Female,0,0,5,<=50K,40-59,9th,?,?,Separated,Other,True
180303,13,Husband,Asian-Pac-Islander,Male,0,0,50,>50K,40-59,HigherEd,White-collar,Private,Married,USA,False
196736,2,Not-in-family,Black,Male,0,0,30,<=50K,60+,1st-4th,?,?,Single,USA,True
110327,13,Husband,White,Male,0,0,40,>50K,40-59,HigherEd,White-collar,Local-gov,Married,USA,False
185607,9,Unmarried,White,Female,0,0,30,<=50K,25-39,Secondary,Service,Private,Single,USA,False
244856,7,Own-child,White,Female,0,0,40,<=50K,<25,11th,Prof-specialty,Local-gov,Single,USA,True
198068,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
97136,9,Unmarried,Black,Female,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Single,USA,False
164658,10,Own-child,White,Male,0,0,60,<=50K,<25,Secondary,Farming-fishing,Self-Employed,Single,USA,True
235693,7,Not-in-family,White,Male,0,0,40,>50K,40-59,11th,Adm-clerical,Private,Separated,USA,False
197038,13,Not-in-family,White,Male,0,0,50,>50K,40-59,HigherEd,Prof-specialty,Private,Separated,USA,False
97419,13,Not-in-family,Black,Female,0,0,40,<=50K,40-59,HigherEd,Prof-specialty,Local-gov,Separated,USA,False
208872,9,Husband,White,Male,0,1672,98,<=50K,40-59,Secondary,Farming-fishing,Self-Employed,Married,USA,False
205528,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Separated,USA,False
146042,9,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,Blue-collar,Self-Employed,Married,USA,False
222641,13,Husband,White,Male,0,0,40,<=50K,25-39,HigherEd,Sales,Self-Employed,Married,USA,False
376936,9,Not-in-family,White,Male,0,0,50,<=50K,25-39,Secondary,Sales,Self-Employed,Single,USA,False
138077,14,Wife,White,Female,0,0,38,>50K,40-59,HigherEd,Prof-specialty,Local-gov,Married,USA,False
155913,13,Husband,White,Male,0,0,44,<=50K,<25,HigherEd,Prof-specialty,Private,Married,USA,False
36006,13,Husband,White,Male,0,0,45,>50K,40-59,HigherEd,Blue-collar,Private,Married,USA,False
214678,9,Own-child,White,Male,0,0,30,<=50K,<25,Secondary,Service,Private,Single,USA,False
369538,6,Husband,White,Male,0,0,40,>50K,40-59,10th,Transport-moving,Private,Married,USA,False
166565,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Transport-moving,Private,Married,USA,False
257043,9,Not-in-family,White,Female,0,0,42,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
181130,15,Husband,White,Male,99999,0,50,>50K,40-59,Prof-school,Prof-specialty,Self-Employed,Married,USA,False
254834,13,Husband,White,Male,10605,0,10,>50K,60+,HigherEd,?,?,Married,USA,False
38876,9,Husband,White,Male,0,0,50,<=50K,40-59,Secondary,Farming-fishing,Self-Employed,Married,USA,False
187073,13,Not-in-family,White,Male,0,0,40,<=50K,25-39,HigherEd,Blue-collar,Private,Single,USA,False
156996,15,Husband,Asian-Pac-Islander,Male,0,2415,55,>50K,40-59,Prof-school,Prof-specialty,Government,Married,Other,True
313749,13,Own-child,White,Female,0,0,10,<=50K,60+,HigherEd,Prof-specialty,Private,Single,USA,True
331651,15,Wife,White,Female,0,0,50,>50K,40-59,Prof-school,White-collar,Private,Married,Other,True
243368,1,Not-in-family,White,Male,0,0,36,<=50K,<25,Preschool,Farming-fishing,Private,Single,Other,True
32921,10,Own-child,White,Male,0,0,50,<=50K,<25,Secondary,Farming-fishing,Private,Single,USA,True
117167,10,Not-in-family,White,Female,0,0,53,<=50K,<25,Secondary,Service,Private,Single,USA,False
401930,9,Wife,White,Female,0,1887,42,>50K,25-39,Secondary,Adm-clerical,Private,Married,USA,False
114691,13,Other-relative,White,Male,0,0,40,<=50K,25-39,HigherEd,Adm-clerical,Private,Single,USA,False
99385,13,Unmarried,White,Female,0,0,40,<=50K,40-59,HigherEd,White-collar,Private,Separated,USA,False
210308,10,Own-child,White,Female,0,1721,30,<=50K,<25,Secondary,Adm-clerical,Local-gov,Single,USA,True
252327,5,Own-child,White,Male,0,0,35,<=50K,25-39,9th,Blue-collar,Private,Separated,Other,True
90582,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Transport-moving,Private,Married,USA,False
190194,9,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
264188,9,Not-in-family,White,Female,0,0,24,<=50K,60+,Secondary,Sales,Private,Widowed,USA,False
243776,9,Unmarried,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Separated,USA,False
67065,11,Husband,White,Male,0,0,40,<=50K,40-59,Assoc-voc,Sales,Private,Married,USA,False
204209,10,Own-child,White,Male,0,0,60,<=50K,<25,Secondary,Farming-fishing,Self-Employed,Single,USA,True
226668,9,Not-in-family,Amer-Indian-Eskimo,Male,0,0,35,<=50K,<25,Secondary,Service,Private,Single,USA,False
174215,14,Not-in-family,White,Female,4787,0,45,>50K,25-39,HigherEd,White-collar,Self-Employed,Single,Other,True
315143,9,Husband,White,Male,0,0,40,>50K,25-39,Secondary,Sales,Private,Married,Other,False
118681,9,Not-in-family,White,Male,0,0,38,<=50K,25-39,Secondary,Machine-op-inspct,Private,Single,Other,False
208109,9,Husband,White,Male,0,0,60,>50K,25-39,Secondary,Transport-moving,Self-Employed,Married,USA,False
116901,9,Unmarried,White,Female,0,0,25,<=50K,40-59,Secondary,Service,Private,Separated,USA,False
405644,9,Husband,White,Male,0,0,35,<=50K,25-39,Secondary,Blue-collar,Self-Employed,Married,Other,False
293550,10,Wife,White,Female,4064,0,40,<=50K,25-39,Secondary,White-collar,Government,Married,USA,False
328581,14,Husband,White,Male,0,0,55,<=50K,40-59,HigherEd,Prof-specialty,Local-gov,Married,USA,False
217962,10,Other-relative,Black,Male,0,0,40,<=50K,25-39,Secondary,Protective-serv,Private,Single,Other,True
