age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
26-40,Employed,122112,Higher,13,Married,Sales,Wife,White,Female,0,0,50,North America,<=50K
41-60,Government,181758,Higher,14,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,North America,<=50K
41-60,Self-Employed,223671,Middle,9,Married,Sales,Husband,White,Male,0,1887,55,North America,>50K
26-40,Self-Employed,140117,High,10,Single,Other-service,Not-in-family,White,Female,0,0,20,North America,<=50K
26-40,Employed,107458,Higher,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,40,North America,<=50K
41-60,Government,215948,High,10,Married,Handlers-cleaners,Husband,Other,Male,0,0,40,Other,<=50K
41-60,Government,306440,Middle,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,North America,<=50K
26-40,Government,615893,Higher,14,Married,Transport-moving,Husband,Black,Male,0,0,40,Other,<=50K
26-40,Self-Employed,201186,Middle,9,Married,Sales,Husband,Black,Male,99999,0,40,North America,>50K
26-40,Employed,37210,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,45,North America,>50K
41-60,Employed,196084,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,55,North America,<=50K
41-60,Government,166181,Middle,9,Separated,Other-service,Own-child,Black,Female,0,0,40,North America,<=50K
41-60,Government,291096,High,12,Married,Other-service,Husband,White,Male,7298,0,40,North America,>50K
0-25,Employed,232841,Middle,9,Single,Other-service,Not-in-family,White,Male,0,0,35,North America,<=50K
0-25,?,131982,High,10,Single,?,Own-child,White,Male,0,0,40,North America,<=50K
41-60,Employed,408788,High,11,Married,Prof-specialty,Husband,White,Male,0,0,40,North America,>50K
41-60,Self-Employed,42924,Higher,16,Separated,Exec-managerial,Not-in-family,White,Male,14084,0,50,North America,>50K
26-40,Employed,181091,Higher,13,Married,Sales,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,200246,High,11,Single,Craft-repair,Not-in-family,White,Male,0,0,40,North America,<=50K
41-60,Employed,282023,Middle,9,Married,Adm-clerical,Husband,White,Male,0,0,40,North America,<=50K
41-60,Government,128990,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,106838,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,144750,High,10,Single,Adm-clerical,Own-child,White,Male,0,0,18,North America,<=50K
26-40,Employed,108140,High,11,Married,Craft-repair,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,103323,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,<=50K
41-60,Employed,268022,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,55,North America,>50K
41-60,Employed,197114,Middle,7,Married,Craft-repair,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,191628,Middle,9,Single,Transport-moving,Not-in-family,Black,Male,2174,0,40,North America,<=50K
41-60,Government,176118,Higher,14,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,North America,>50K
0-25,Employed,42401,Higher,13,Single,Sales,Not-in-family,White,Male,0,0,47,North America,<=50K
41-60,Employed,322385,High,11,Married,Machine-op-inspct,Husband,White,Male,2407,0,40,North America,<=50K
41-60,Government,123011,Higher,14,Married,Exec-managerial,Husband,White,Male,0,0,60,North America,>50K
26-40,Employed,210945,Middle,9,Married,Handlers-cleaners,Husband,White,Male,0,0,50,North America,<=50K
26-40,Government,130620,Middle,9,Married,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Asia,>50K
26-40,Employed,248990,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,132705,Middle,5,Separated,Adm-clerical,Not-in-family,White,Male,0,0,48,North America,<=50K
26-40,Employed,94892,High,10,Married,Prof-specialty,Husband,White,Male,0,0,40,North America,<=50K
41-60,Employed,141858,Middle,7,Married,Handlers-cleaners,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,81232,Higher,13,Married,Sales,Husband,White,Male,15024,0,50,North America,>50K
41-60,Employed,114561,Higher,13,Married-spouse-absent,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,36,Asia,>50K
41-60,Government,191776,Higher,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,North America,<=50K
41-60,Employed,128354,Middle,9,Separated,Exec-managerial,Not-in-family,White,Female,0,0,40,North America,<=50K
26-40,Employed,37088,Middle,5,Single,Other-service,Own-child,White,Male,0,0,30,North America,<=50K
0-25,Employed,414812,Low,4,Single,Craft-repair,Own-child,White,Male,0,0,40,North America,<=50K
61-100,?,156799,Middle,9,Widowed,?,Not-in-family,White,Female,0,0,4,North America,<=50K
26-40,Employed,33983,High,10,Married,Adm-clerical,Husband,White,Male,15024,0,40,North America,>50K
41-60,Self-Employed,194995,Higher,13,Married,Sales,Husband,White,Male,15024,0,55,North America,>50K
41-60,Self-Employed,73431,Higher,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,North America,<=50K
41-60,Employed,155664,Middle,9,Married,Craft-repair,Husband,White,Male,7688,0,70,North America,>50K
26-40,?,182386,Middle,7,Separated,?,Unmarried,White,Female,0,0,35,North America,<=50K
41-60,Government,281074,Middle,9,Separated,Exec-managerial,Not-in-family,White,Male,0,1092,40,North America,<=50K
26-40,Government,248346,High,12,Married,Craft-repair,Husband,White,Male,0,0,50,North America,<=50K
26-40,Employed,167482,Middle,6,Single,Craft-repair,Own-child,White,Male,0,0,35,North America,<=50K
0-25,?,171088,High,10,Single,?,Own-child,White,Female,0,0,40,North America,<=50K
41-60,Government,211763,Higher,16,Separated,Prof-specialty,Unmarried,Black,Female,0,0,24,North America,>50K
0-25,Employed,122166,High,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,<=50K
41-60,Employed,370119,Higher,15,Married,Prof-specialty,Husband,White,Male,0,0,50,North America,>50K
26-40,Self-Employed,138940,Middle,9,Married,Farming-fishing,Husband,White,Male,0,0,70,North America,<=50K
41-60,Employed,174575,Middle,9,Married,Transport-moving,Husband,White,Male,0,1887,45,North America,>50K
61-100,Employed,101132,Low,4,Married,Craft-repair,Husband,White,Male,1797,0,40,North America,<=50K
41-60,Self-Employed,248776,Higher,14,Single,Exec-managerial,Not-in-family,Black,Male,0,0,25,North America,<=50K
26-40,Employed,314007,High,11,Married,Tech-support,Husband,White,Male,0,0,40,North America,<=50K
26-40,Self-Employed,213226,Higher,13,Married,Exec-managerial,Husband,White,Male,0,1485,35,Other,<=50K
26-40,Employed,76845,Middle,9,Single,Other-service,Own-child,Black,Male,0,0,35,North America,<=50K
0-25,Employed,148320,High,10,Married,Adm-clerical,Husband,Black,Male,0,0,40,North America,<=50K
41-60,Self-Employed,54261,Middle,9,Married,Farming-fishing,Husband,White,Male,0,0,84,North America,<=50K
0-25,Employed,223352,Middle,9,Single,Other-service,Not-in-family,White,Female,1055,0,30,North America,<=50K
0-25,Employed,211013,Middle,5,Single,Other-service,Own-child,White,Female,0,0,50,North America,<=50K
26-40,Employed,209833,Middle,9,Single,Craft-repair,Not-in-family,White,Male,0,0,40,North America,<=50K
0-25,Employed,356272,High,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,25,North America,<=50K
26-40,Employed,143538,Middle,9,Single,Machine-op-inspct,Not-in-family,White,Female,0,0,40,North America,<=50K
26-40,Employed,242960,High,11,Married,Craft-repair,Husband,White,Male,0,0,50,North America,<=50K
41-60,Government,263871,High,10,Separated,Exec-managerial,Not-in-family,White,Male,0,0,50,North America,<=50K
0-25,Employed,151105,High,12,Single,Sales,Own-child,White,Female,0,0,25,North America,<=50K
41-60,Employed,207685,Middle,9,Single,Exec-managerial,Not-in-family,White,Male,0,1564,55,Europe,>50K
41-60,Government,46537,Middle,9,Separated,Adm-clerical,Not-in-family,White,Female,594,0,10,North America,<=50K
41-60,Self-Employed,84324,High,12,Married,Prof-specialty,Husband,White,Male,0,0,50,North America,>50K
0-25,Employed,224716,Middle,9,Single,Craft-repair,Own-child,White,Male,0,0,40,North America,<=50K
26-40,Employed,186269,Middle,9,Separated,Adm-clerical,Own-child,White,Male,0,0,40,North America,<=50K
41-60,Self-Employed,143731,Middle,9,Married,Sales,Husband,White,Male,0,0,72,North America,>50K
26-40,Employed,236391,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,45,North America,<=50K
0-25,Employed,54560,Middle,9,Single,Other-service,Own-child,White,Male,0,0,40,North America,<=50K
26-40,Employed,266325,Higher,13,Married,Prof-specialty,Wife,White,Female,0,0,32,North America,>50K
26-40,Government,42900,Higher,15,Married,Prof-specialty,Husband,White,Male,15024,0,50,North America,>50K
41-60,Government,183710,Middle,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,48,North America,<=50K
0-25,Employed,278254,Middle,9,Married,Machine-op-inspct,Husband,Black,Male,0,0,45,North America,<=50K
26-40,Employed,119992,High,12,Married,Craft-repair,Husband,White,Male,0,0,45,North America,<=50K
41-60,Employed,284329,High,10,Married,Craft-repair,Husband,White,Male,0,0,45,North America,>50K
41-60,Employed,368727,High,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,North America,<=50K
0-25,Employed,353696,Middle,9,Single,Farming-fishing,Own-child,White,Male,0,0,40,North America,<=50K
26-40,Employed,110931,Middle,9,Married,Adm-clerical,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,169532,High,12,Single,Adm-clerical,Own-child,White,Female,0,0,15,North America,<=50K
0-25,Employed,285522,High,10,Single,Craft-repair,Not-in-family,White,Male,0,0,40,North America,<=50K
41-60,Employed,198774,Higher,13,Separated,Sales,Other-relative,White,Female,0,0,35,North America,<=50K
26-40,Employed,123291,Middle,8,Married,Machine-op-inspct,Husband,White,Male,0,0,40,North America,<=50K
61-100,Employed,146110,High,10,Widowed,Other-service,Unmarried,White,Female,0,0,24,North America,<=50K
26-40,Self-Employed,29814,Middle,9,Single,Farming-fishing,Unmarried,White,Male,0,0,50,North America,<=50K
61-100,Employed,195595,Low,4,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,40,South America,<=50K
41-60,Employed,92649,Middle,9,Married,Craft-repair,Wife,White,Female,0,0,40,North America,>50K
41-60,Employed,290688,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,52,North America,>50K
41-60,Employed,427382,Higher,14,Single,Prof-specialty,Not-in-family,White,Male,0,0,50,North America,>50K
41-60,Government,234854,Higher,16,Married,Prof-specialty,Husband,White,Male,0,1902,40,North America,>50K
0-25,Employed,276568,High,10,Single,Sales,Own-child,White,Female,0,0,40,North America,<=50K
0-25,Employed,250038,Higher,14,Married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,North America,<=50K
26-40,Employed,150861,Middle,9,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,<=50K
41-60,Employed,87205,Higher,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,55,Europe,<=50K
41-60,Employed,343579,Low,2,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,12,North America,<=50K
0-25,Employed,94401,Middle,9,Single,Exec-managerial,Unmarried,White,Female,0,0,40,North America,<=50K
0-25,Employed,120238,Middle,7,Married,Transport-moving,Husband,White,Male,5178,0,40,Other,>50K
26-40,Employed,205440,Middle,6,Married,Machine-op-inspct,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,198996,Middle,9,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,<=50K
0-25,Employed,294253,Middle,9,Single,Other-service,Own-child,White,Female,0,0,27,North America,<=50K
0-25,Employed,256628,Low,4,Married,Transport-moving,Husband,White,Male,0,0,32,North America,<=50K
41-60,Self-Employed,223131,Middle,9,Separated,Exec-managerial,Not-in-family,White,Male,0,0,60,North America,<=50K
41-60,Employed,207301,Middle,9,Single,Adm-clerical,Not-in-family,White,Female,0,0,37,North America,<=50K
61-100,?,270460,Low,4,Separated,?,Not-in-family,White,Male,0,0,40,North America,<=50K
41-60,Government,125457,Higher,14,Married,Prof-specialty,Husband,Black,Male,0,0,38,North America,>50K
26-40,Government,212856,Middle,7,Single,Other-service,Unmarried,White,Female,0,0,23,North America,<=50K
41-60,Employed,197389,Middle,9,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,0,0,40,North America,<=50K
0-25,Employed,73338,Middle,7,Single,Sales,Own-child,White,Male,0,0,20,North America,<=50K
26-40,Employed,68037,High,10,Single,Exec-managerial,Not-in-family,White,Male,0,0,45,North America,<=50K
26-40,Employed,185027,High,10,Married,Sales,Husband,White,Male,0,0,40,North America,>50K
41-60,Employed,107123,Middle,9,Separated,Other-service,Not-in-family,Black,Male,0,0,40,North America,<=50K
0-25,Employed,109482,High,10,Single,Prof-specialty,Own-child,White,Male,0,0,98,North America,<=50K
26-40,Employed,174543,High,12,Single,Prof-specialty,Own-child,White,Female,0,0,40,North America,<=50K
41-60,Self-Employed,208407,Higher,13,Married,Prof-specialty,Husband,White,Male,0,2002,30,North America,<=50K
61-100,Self-Employed,211584,High,10,Married,Sales,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,108540,Middle,9,Married,Sales,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,202416,Higher,13,Single,Adm-clerical,Own-child,White,Female,0,0,40,North America,<=50K
61-100,?,160155,Low,4,Married,?,Husband,White,Male,6418,0,40,North America,>50K
0-25,Employed,176178,Middle,9,Single,Sales,Own-child,White,Female,0,0,35,North America,<=50K
0-25,Employed,265148,Middle,9,Single,Handlers-cleaners,Other-relative,White,Male,0,0,38,Other,<=50K
26-40,Employed,220631,High,11,Single,Other-service,Not-in-family,White,Male,0,0,50,Other,<=50K
26-40,Self-Employed,303692,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,75,North America,<=50K
0-25,Employed,135845,High,10,Single,Adm-clerical,Own-child,White,Female,0,0,40,North America,<=50K
0-25,Government,199915,Middle,9,Single,Other-service,Own-child,White,Female,0,0,21,North America,<=50K
26-40,Government,150533,Higher,13,Married,Prof-specialty,Other-relative,White,Male,0,0,40,North America,<=50K
26-40,Government,85482,Middle,9,Single,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,North America,<=50K
41-60,Self-Employed,24473,High,11,Married,Craft-repair,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,272944,High,11,Married,Exec-managerial,Husband,White,Male,0,0,60,North America,>50K
41-60,Government,194895,Higher,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,North America,<=50K
41-60,Employed,314153,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,176253,High,10,Separated,Exec-managerial,Not-in-family,Black,Male,0,0,40,North America,<=50K
41-60,Employed,113959,Middle,9,Married,Adm-clerical,Husband,White,Male,0,0,45,North America,>50K
41-60,Government,167581,Higher,13,Single,Adm-clerical,Other-relative,White,Female,0,0,40,North America,<=50K
26-40,Employed,79586,Higher,13,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Other,<=50K
26-40,Employed,166662,Higher,15,Married,Prof-specialty,Husband,White,Male,15024,0,45,North America,>50K
41-60,Employed,72896,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,40,North America,<=50K
41-60,Employed,345730,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,45,North America,>50K
26-40,Employed,302473,Middle,9,Single,Adm-clerical,Own-child,White,Female,0,0,40,North America,<=50K
41-60,Employed,42346,Middle,9,Widowed,Exec-managerial,Not-in-family,Black,Female,0,0,35,North America,<=50K
0-25,Employed,243921,Middle,9,Single,Other-service,Own-child,White,Male,0,0,40,North America,<=50K
0-25,Employed,131620,Middle,9,Married-spouse-absent,Machine-op-inspct,Own-child,White,Female,0,0,40,Other,<=50K
41-60,Employed,158924,Middle,9,Married,Tech-support,Wife,White,Female,0,0,40,North America,<=50K
0-25,Self-Employed,32921,High,10,Single,Farming-fishing,Own-child,White,Male,0,0,20,North America,<=50K
26-40,Employed,252897,High,12,Single,Adm-clerical,Not-in-family,White,Female,14344,0,40,North America,>50K
41-60,Employed,155657,Middle,7,Single,Handlers-cleaners,Other-relative,Black,Female,0,0,40,North America,<=50K
41-60,Government,155106,Higher,13,Married,Handlers-cleaners,Husband,White,Male,0,0,53,North America,<=50K
41-60,Employed,82775,High,10,Married,Sales,Husband,White,Male,0,0,55,North America,<=50K
61-100,Employed,26248,Low,4,Married,Sales,Husband,White,Male,0,0,30,North America,>50K
61-100,Employed,88991,Higher,13,Married,Exec-managerial,Wife,White,Female,0,0,40,Europe,>50K
61-100,Government,125155,Middle,9,Married,Adm-clerical,Husband,White,Male,0,0,38,North America,<=50K
26-40,Employed,218039,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,40,North America,<=50K
41-60,Employed,53524,High,10,Married,Craft-repair,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,259352,Middle,9,Single,Sales,Not-in-family,White,Male,0,0,45,North America,<=50K
26-40,Employed,296453,Middle,9,Single,Craft-repair,Not-in-family,White,Male,0,0,35,North America,<=50K
0-25,Employed,278915,Middle,8,Single,Handlers-cleaners,Own-child,Black,Female,0,0,52,North America,<=50K
0-25,Employed,565313,High,10,Single,Other-service,Own-child,Black,Male,2202,0,80,North America,<=50K
0-25,Government,274103,Higher,13,Single,Prof-specialty,Own-child,White,Male,0,0,10,North America,<=50K
0-25,Employed,271118,Middle,9,Single,Adm-clerical,Own-child,White,Female,0,0,28,North America,<=50K
