age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
26-40,Employed,82552,Middle,9,Single,Handlers-cleaners,Not-in-family,White,Male,594,0,41-60,North America,<=50K
26-40,?,78388,Middle,6,Single,?,Own-child,White,Female,0,0,21-40,North America,<=50K
0-25,Employed,171705,Middle,9,Single,Sales,Unmarried,White,Female,0,0,41-60,North America,<=50K
41-60,Employed,266860,Higher,14,Married,Exec-managerial,Husband,White,Male,15024,0,41-60,North America,>50K
41-60,Employed,327606,Middle,8,Separated,Craft-repair,Not-in-family,Black,Male,0,0,21-40,North America,<=50K
41-60,Employed,34845,Middle,9,Separated,Craft-repair,Other-relative,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,58582,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,155659,High,11,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Government,210029,High,10,Single,Adm-clerical,Own-child,White,Female,0,0,0-20,North America,<=50K
26-40,Employed,381618,Middle,5,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Self-Employed,298449,Higher,13,Married,Exec-managerial,Husband,White,Male,0,2415,41-60,North America,>50K
26-40,Government,226789,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,61-100,North America,<=50K
41-60,Employed,210736,High,10,Married,Exec-managerial,Husband,White,Male,3103,0,41-60,North America,>50K
41-60,Government,111163,Middle,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,21-40,North America,<=50K
0-25,Employed,92112,Middle,9,Single,Other-service,Own-child,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,360884,High,10,Married,Adm-clerical,Wife,White,Female,7298,0,21-40,North America,>50K
26-40,Employed,266022,High,10,Married,Sales,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,34180,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,183279,High,10,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,125019,Higher,13,Separated,Prof-specialty,Not-in-family,White,Female,8614,0,41-60,North America,>50K
26-40,Self-Employed,172538,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Self-Employed,410615,Middle,9,Married,Transport-moving,Husband,White,Male,0,1887,41-60,North America,>50K
26-40,Employed,322547,Higher,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,41-60,North America,<=50K
26-40,Employed,232782,High,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,174645,Middle,7,Separated,Craft-repair,Unmarried,White,Female,0,0,41-60,North America,<=50K
41-60,Employed,164693,High,11,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,<=50K
0-25,Employed,206861,High,10,Single,Tech-support,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,195602,Higher,13,Married,Sales,Husband,White,Male,0,1977,41-60,North America,>50K
41-60,Employed,116360,Middle,9,Separated,Other-service,Not-in-family,Black,Female,0,0,21-40,North America,<=50K
41-60,Employed,278530,Middle,9,Separated,Craft-repair,Unmarried,White,Male,0,0,21-40,North America,<=50K
41-60,Government,188291,Higher,15,Married,Prof-specialty,Husband,White,Male,15024,0,41-60,North America,>50K
41-60,Self-Employed,163948,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Employed,101468,Middle,9,Married,Craft-repair,Husband,White,Male,3103,0,21-40,North America,>50K
0-25,Employed,107882,Higher,13,Single,Exec-managerial,Own-child,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,203776,High,12,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,<=50K
0-25,Employed,201268,Higher,13,Single,Sales,Own-child,White,Female,0,0,0-20,North America,<=50K
41-60,Employed,29762,Middle,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,61-100,North America,<=50K
26-40,Employed,186346,Middle,9,Separated,Other-service,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,196690,Middle,9,Single,Machine-op-inspct,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,99604,Higher,14,Married,Prof-specialty,Wife,White,Female,15024,0,21-40,North America,>50K
41-60,Employed,194772,High,10,Married,Transport-moving,Husband,White,Male,0,0,41-60,North America,<=50K
0-25,Employed,95446,Middle,6,Single,Other-service,Own-child,White,Male,0,0,0-20,North America,<=50K
41-60,Self-Employed,257126,Middle,8,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,194733,High,12,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Self-Employed,98361,Middle,9,Single,Craft-repair,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Self-Employed,111971,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Self-Employed,130714,Higher,14,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,208358,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,>50K
26-40,Employed,149507,High,11,Married,Craft-repair,Husband,White,Male,3464,0,21-40,North America,<=50K
26-40,Employed,164870,Middle,7,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,236861,Middle,9,Single,Exec-managerial,Not-in-family,White,Male,0,1876,41-60,North America,<=50K
26-40,Employed,220314,Middle,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,21-40,North America,<=50K
41-60,Government,318537,Middle,8,Married,Farming-fishing,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,183284,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Employed,334368,High,11,Single,Prof-specialty,Not-in-family,White,Female,4650,0,21-40,North America,<=50K
26-40,Employed,118551,Higher,13,Single,Tech-support,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,196227,Middle,9,Separated,Other-service,Not-in-family,White,Female,0,0,21-40,North America,<=50K
0-25,Employed,175374,Middle,9,Single,Adm-clerical,Own-child,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,234037,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,341762,Middle,9,Single,Adm-clerical,Not-in-family,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,174714,Middle,9,Single,Handlers-cleaners,Own-child,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,222835,Higher,13,Single,Other-service,Own-child,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,251786,Low,2,Separated,Other-service,Not-in-family,White,Female,0,0,21-40,North America,<=50K
0-25,Employed,164219,Middle,9,Single,Handlers-cleaners,Own-child,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,251120,Higher,13,Married,Sales,Husband,White,Male,7688,0,41-60,North America,>50K
26-40,Employed,236993,High,10,Single,Adm-clerical,Unmarried,White,Female,0,0,21-40,North America,<=50K
0-25,Employed,211527,High,10,Single,Handlers-cleaners,Own-child,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,317809,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,41-60,Other,>50K
0-25,Employed,185287,High,10,Single,Adm-clerical,Not-in-family,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,151985,Higher,14,Married,Exec-managerial,Wife,White,Female,0,0,21-40,North America,>50K
26-40,Employed,89389,High,10,Separated,Prof-specialty,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,406051,Higher,16,Single,Prof-specialty,Not-in-family,White,Female,0,0,61-100,North America,>50K
26-40,Employed,167848,Middle,9,Single,Machine-op-inspct,Not-in-family,Black,Male,0,0,21-40,North America,<=50K
41-60,Government,213019,Higher,14,Separated,Prof-specialty,Unmarried,White,Female,0,0,21-40,North America,<=50K
0-25,Employed,211424,Higher,13,Single,Other-service,Own-child,White,Male,0,0,21-40,North America,<=50K
0-25,Government,176178,High,12,Single,Prof-specialty,Own-child,White,Female,0,0,0-20,North America,<=50K
26-40,Government,188612,High,10,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,<=50K
0-25,Employed,445728,Middle,9,Single,Craft-repair,Not-in-family,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,318002,Middle,9,Single,Adm-clerical,Own-child,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,235722,Middle,9,Single,Other-service,Not-in-family,White,Male,0,0,21-40,North America,<=50K
41-60,?,367984,Higher,13,Married,?,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,411273,Middle,6,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,21-40,North America,<=50K
26-40,Employed,103986,High,11,Married,Tech-support,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Employed,203761,High,10,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,>50K
41-60,?,266792,High,10,Married,?,Husband,White,Male,99999,0,21-40,North America,>50K
41-60,Government,100479,High,12,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,108914,Middle,9,Married,Sales,Husband,White,Male,0,0,21-40,North America,>50K
0-25,Employed,162945,Middle,9,Married,Sales,Husband,White,Male,0,2377,21-40,North America,<=50K
26-40,Employed,225504,Higher,14,Single,Sales,Not-in-family,White,Male,0,0,41-60,North America,<=50K
41-60,Self-Employed,191712,Higher,14,Married,Prof-specialty,Husband,White,Male,0,2415,41-60,North America,>50K
41-60,Employed,176063,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Employed,198587,Higher,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,21-40,North America,<=50K
26-40,Self-Employed,467108,Higher,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,41-60,North America,>50K
26-40,Employed,204984,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,48343,High,11,Married,Exec-managerial,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,193130,Middle,9,Married,Handlers-cleaners,Husband,White,Male,0,1887,21-40,North America,>50K
26-40,Employed,253354,Middle,6,Married,Sales,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,?,258026,Middle,9,Single,?,Not-in-family,White,Female,0,0,0-20,North America,<=50K
61-100,?,211360,Middle,9,Widowed,?,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,191367,Middle,9,Married,Sales,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,148995,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,>50K
0-25,Employed,123901,Middle,9,Single,Craft-repair,Own-child,White,Female,0,0,21-40,North America,<=50K
41-60,Government,117496,Middle,9,Married,Adm-clerical,Wife,White,Female,7298,0,21-40,North America,>50K
41-60,Self-Employed,32356,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,218729,Middle,9,Separated,Other-service,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,52498,Middle,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,21-40,North America,>50K
0-25,Employed,136767,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,114059,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,247337,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,>50K
41-60,Government,310969,Higher,15,Married,Prof-specialty,Husband,Black,Male,0,0,21-40,North America,<=50K
41-60,Employed,171546,Higher,13,Married,Tech-support,Husband,White,Male,0,0,41-60,North America,>50K
41-60,Employed,217455,Middle,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,410489,Higher,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,146391,Higher,16,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,>50K
41-60,Government,165484,High,12,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,>50K
0-25,Employed,184271,Higher,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,95469,Higher,13,Married,Adm-clerical,Husband,White,Male,0,1902,21-40,North America,>50K
41-60,Government,46537,Higher,14,Single,Prof-specialty,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,205730,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Employed,383745,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,1887,21-40,North America,>50K
26-40,Employed,328199,High,11,Separated,Exec-managerial,Unmarried,White,Female,0,0,21-40,North America,<=50K
61-100,Employed,84553,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,<=50K
61-100,?,191024,Higher,13,Married,?,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,167868,High,11,Single,Adm-clerical,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,177271,High,11,Married,Tech-support,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Government,129786,Middle,6,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,31339,Higher,13,Married,Adm-clerical,Husband,White,Male,0,0,41-60,North America,>50K
0-25,Employed,236267,Middle,9,Married,Handlers-cleaners,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,208180,High,11,Married,Tech-support,Wife,White,Female,0,0,21-40,North America,>50K
0-25,Employed,292058,Middle,9,Single,Other-service,Other-relative,White,Male,0,0,21-40,North America,<=50K
26-40,Government,142712,High,10,Married,Adm-clerical,Husband,White,Male,0,0,21-40,North America,>50K
0-25,Employed,119665,Middle,9,Single,Adm-clerical,Not-in-family,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,116825,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,>50K
41-60,Government,201177,Higher,13,Married,Exec-managerial,Husband,Black,Male,0,0,21-40,North America,>50K
26-40,Employed,118337,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,289257,High,10,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,316509,Middle,9,Single,Craft-repair,Not-in-family,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,187279,Middle,9,Married,Handlers-cleaners,Husband,White,Male,0,0,41-60,North America,<=50K
0-25,Employed,259496,High,10,Single,Sales,Own-child,White,Female,0,0,0-20,North America,<=50K
26-40,Self-Employed,181466,Middle,9,Married,Sales,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,178202,High,10,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,203027,Middle,9,Single,Handlers-cleaners,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,119033,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,216181,High,10,Single,Sales,Own-child,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,178341,Middle,6,Married,Machine-op-inspct,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Employed,198953,High,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,21-40,North America,<=50K
26-40,Employed,173110,Middle,9,Single,Exec-managerial,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,66326,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,61-100,North America,<=50K
26-40,Government,181091,Higher,13,Married,Protective-serv,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Self-Employed,135500,Middle,9,Married,Exec-managerial,Husband,White,Male,0,1977,21-40,North America,>50K
26-40,Employed,86483,High,10,Single,Exec-managerial,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,167787,Middle,9,Single,Adm-clerical,Other-relative,White,Female,0,0,21-40,North America,<=50K
26-40,Self-Employed,208577,Middle,9,Single,Craft-repair,Not-in-family,White,Male,0,2258,41-60,North America,<=50K
26-40,Government,118457,Higher,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,159187,High,11,Single,Prof-specialty,Not-in-family,White,Male,0,0,21-40,North America,<=50K
26-40,Self-Employed,183800,High,12,Married,Sales,Husband,White,Male,0,1887,21-40,North America,>50K
0-25,Employed,161198,Higher,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,21-40,North America,<=50K
26-40,?,113635,Middle,7,Single,?,Not-in-family,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,214542,High,10,Single,Farming-fishing,Own-child,White,Male,0,0,21-40,North America,<=50K
41-60,?,172991,Middle,9,Married,?,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,203761,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,>50K
26-40,Employed,161141,High,10,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,>50K
61-100,Employed,180117,Middle,6,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,317396,High,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,323069,Higher,13,Single,Sales,Not-in-family,White,Female,0,0,21-40,North America,<=50K
